IDAluno,NomeDaEscola,DataPagamento,ValorRecebido,MetodoPagamento,AtrasoPagamento,NumeroCartaoCredito,NumeroTransacao,NomeBanco,TipoPagamento,DiaSemana,NumeroCheque
1694,Mousinho da Silveira,2022-04-27,1286,Check,No,,67989947,Millennium BCP,che,Wednesday,7694
1695,Mousinho da Silveira,2022-07-06,1009,Cash,No,,06901497,,cas,Wednesday,
1696,Mousinho da Silveira,2023-09-03,984,Credit Card,Yes,3847156756650518,86016744,Millennium BCP,cre,Sunday,
1697,Mousinho da Silveira,2019-09-23,1190,Check,No,,59698504,Caixa Geral de Depósitos,che,Monday,1272
1698,Mousinho da Silveira,2022-03-15,1243,Cash,No,,93754024,,cas,Tuesday,
1699,Mousinho da Silveira,2023-08-20,1082,Check,No,,78925714,Millennium BCP,che,Sunday,3130
1700,Mousinho da Silveira,2020-06-07,957,Check,No,,85762648,Millennium BCP,che,Sunday,7738
1701,Mousinho da Silveira,2022-11-05,1155,Check,No,,93680635,Caixa Geral de Depósitos,che,Saturday,4616
1702,Mousinho da Silveira,2018-09-08,986,Credit Card,No,2789695193048527,75867036,Caixa Geral de Depósitos,cre,Saturday,
1703,Mousinho da Silveira,2020-11-27,1050,Credit Card,No,6344439468963318,12335761,Caixa Geral de Depósitos,cre,Friday,
1704,Mousinho da Silveira,2022-08-02,948,Cash,No,,17445776,,cas,Tuesday,
1705,Mousinho da Silveira,2019-07-21,1591,Cash,No,,63678508,,cas,Sunday,
1706,Mousinho da Silveira,2022-01-09,1467,Check,No,,74759443,Caixa Geral de Depósitos,che,Sunday,9231
1707,Mousinho da Silveira,2022-07-30,1242,Credit Card,No,3774037676874042,07675149,Caixa Geral de Depósitos,cre,Saturday,
1708,Mousinho da Silveira,2020-07-19,1104,Cash,Yes,,57330990,,cas,Sunday,
1709,Mousinho da Silveira,2023-01-02,933,Check,No,,94065658,Millennium BCP,che,Monday,4967
1710,Mousinho da Silveira,2022-10-04,1197,Check,No,,38565352,Millennium BCP,che,Tuesday,3132
1711,Mousinho da Silveira,2023-11-11,1321,Cash,No,,00470911,,cas,Saturday,
1712,Mousinho da Silveira,2018-12-01,1151,Cash,No,,56119989,,cas,Saturday,
1713,Mousinho da Silveira,2021-11-24,1308,Cash,No,,18158374,,cas,Wednesday,
1714,Mousinho da Silveira,2020-10-31,1336,Credit Card,No,4776186870479666,82905256,Caixa Geral de Depósitos,cre,Saturday,
1715,Mousinho da Silveira,2021-12-12,1500,Cash,Yes,,91423302,,cas,Sunday,
1716,Mousinho da Silveira,2021-10-20,1090,Cash,No,,40547398,,cas,Wednesday,
1717,Mousinho da Silveira,2020-12-12,1078,Credit Card,Yes,0513186604747338,91478524,Caixa Geral de Depósitos,cre,Saturday,
1718,Mousinho da Silveira,2020-04-04,1209,Credit Card,Yes,5944102387351866,47741313,Caixa Geral de Depósitos,cre,Saturday,
1719,Mousinho da Silveira,2019-01-04,1417,Check,No,,25853465,Millennium BCP,che,Friday,6722
1720,Mousinho da Silveira,2019-10-05,1536,Check,No,,52178955,Millennium BCP,che,Saturday,9560
1721,Mousinho da Silveira,2020-04-13,1593,Credit Card,No,8655816759238319,34891800,Millennium BCP,cre,Monday,
1722,Mousinho da Silveira,2023-12-20,1445,Credit Card,No,6342924219597309,12185273,Caixa Geral de Depósitos,cre,Wednesday,
1723,Mousinho da Silveira,2019-02-02,989,Cash,No,,13315553,,cas,Saturday,
1724,Mousinho da Silveira,2023-05-05,955,Credit Card,No,0304407781109659,84557663,Caixa Geral de Depósitos,cre,Friday,
1725,Mousinho da Silveira,2020-05-28,1210,Credit Card,No,2991269945206419,10616691,Millennium BCP,cre,Thursday,
1726,Mousinho da Silveira,2018-11-29,1439,Check,No,,42168268,Millennium BCP,che,Thursday,3489
1727,Mousinho da Silveira,2022-06-08,985,Check,No,,56269962,Millennium BCP,che,Wednesday,9668
1728,Mousinho da Silveira,2019-09-01,1546,Cash,No,,10059325,,cas,Sunday,
1729,Mousinho da Silveira,2021-05-05,1032,Credit Card,No,7032200748597243,87129514,Caixa Geral de Depósitos,cre,Wednesday,
1730,Mousinho da Silveira,2019-08-17,945,Cash,No,,80286060,,cas,Saturday,
1731,Mousinho da Silveira,2020-03-12,1465,Credit Card,No,2406547476950904,18985664,Millennium BCP,cre,Thursday,
1732,Mousinho da Silveira,2018-10-12,996,Cash,No,,56238878,,cas,Friday,
1733,Mousinho da Silveira,2021-06-07,1422,Cash,No,,65699313,,cas,Monday,
1734,Mousinho da Silveira,2020-10-06,1574,Credit Card,No,2290113860479471,99038035,Millennium BCP,cre,Tuesday,
1735,Mousinho da Silveira,2022-11-04,1162,Check,No,,53829441,Millennium BCP,che,Friday,5253
1736,Mousinho da Silveira,2021-02-27,1476,Check,Yes,,53472839,Caixa Geral de Depósitos,che,Saturday,2523
1737,Mousinho da Silveira,2023-12-13,1318,Cash,No,,09532670,,cas,Wednesday,
1738,Mousinho da Silveira,2023-02-10,1469,Cash,No,,86865629,,cas,Friday,
1739,Mousinho da Silveira,2023-07-30,1070,Cash,No,,82282801,,cas,Sunday,
1740,Mousinho da Silveira,2021-07-15,1123,Credit Card,No,3068856846767809,64583744,Caixa Geral de Depósitos,cre,Thursday,
1741,Mousinho da Silveira,2023-03-29,1488,Cash,No,,13531755,,cas,Wednesday,
1742,Mousinho da Silveira,2022-06-01,1237,Check,No,,89748741,Millennium BCP,che,Wednesday,5769
1743,Mousinho da Silveira,2021-07-14,1295,Check,No,,26751199,Caixa Geral de Depósitos,che,Wednesday,7953
1744,Mousinho da Silveira,2020-01-09,1242,Credit Card,No,6551564196789630,09358201,Caixa Geral de Depósitos,cre,Thursday,
1745,Mousinho da Silveira,2022-12-24,1096,Credit Card,Yes,5972242284834927,66809846,Millennium BCP,cre,Saturday,
1746,Mousinho da Silveira,2023-12-08,984,Check,No,,04033480,Millennium BCP,che,Friday,6466
1747,Mousinho da Silveira,2023-06-18,1124,Cash,No,,58667155,,cas,Sunday,
1748,Mousinho da Silveira,2020-01-17,1179,Cash,No,,53926096,,cas,Friday,
1749,Mousinho da Silveira,2021-04-19,1173,Check,No,,62720536,Caixa Geral de Depósitos,che,Monday,2031
1750,Mousinho da Silveira,2019-03-08,1513,Check,No,,85672850,Millennium BCP,che,Friday,2400
1751,Mousinho da Silveira,2023-07-07,1265,Cash,No,,38307755,,cas,Friday,
1752,Mousinho da Silveira,2021-08-29,1042,Credit Card,No,6264395678446078,90751991,Millennium BCP,cre,Sunday,
1753,Mousinho da Silveira,2021-02-20,1394,Cash,No,,29441492,,cas,Saturday,
1754,Mousinho da Silveira,2020-06-25,1110,Check,No,,49828385,Caixa Geral de Depósitos,che,Thursday,5458
1755,Mousinho da Silveira,2021-01-18,1355,Cash,No,,59070554,,cas,Monday,
1756,Mousinho da Silveira,2022-08-25,1527,Cash,No,,34368771,,cas,Thursday,
1757,Mousinho da Silveira,2020-06-19,1320,Check,No,,20949076,Millennium BCP,che,Friday,5889
1758,Mousinho da Silveira,2023-06-07,1015,Cash,No,,97710011,,cas,Wednesday,
1759,Mousinho da Silveira,2023-11-28,1241,Check,No,,73494314,Caixa Geral de Depósitos,che,Tuesday,3187
1760,Mousinho da Silveira,2019-07-21,1260,Cash,No,,85641354,,cas,Sunday,
1761,Mousinho da Silveira,2022-03-20,1549,Cash,No,,68557395,,cas,Sunday,
1762,Mousinho da Silveira,2019-06-07,1143,Credit Card,No,5580957947581660,28413623,Millennium BCP,cre,Friday,
1763,Mousinho da Silveira,2022-09-27,1570,Check,No,,04071469,Caixa Geral de Depósitos,che,Tuesday,2573
1764,Mousinho da Silveira,2020-01-04,1404,Check,No,,34185595,Millennium BCP,che,Saturday,9490
1765,Mousinho da Silveira,2022-07-30,1121,Cash,No,,56017039,,cas,Saturday,
1766,Mousinho da Silveira,2023-03-16,1297,Credit Card,Yes,7590017067949078,69285516,Millennium BCP,cre,Thursday,
1767,Mousinho da Silveira,2019-03-13,1273,Check,No,,38967635,Millennium BCP,che,Wednesday,8019
1768,Mousinho da Silveira,2021-04-23,1145,Cash,No,,58960707,,cas,Friday,
1769,Mousinho da Silveira,2019-04-20,1036,Check,No,,41335139,Millennium BCP,che,Saturday,2219
1770,Mousinho da Silveira,2020-02-09,1094,Credit Card,No,4274936635796714,80300735,Caixa Geral de Depósitos,cre,Sunday,
1771,Mousinho da Silveira,2023-04-24,1273,Check,No,,60825263,Caixa Geral de Depósitos,che,Monday,5332
1772,Mousinho da Silveira,2022-07-20,969,Credit Card,No,8669112232142526,11978925,Caixa Geral de Depósitos,cre,Wednesday,
1773,Mousinho da Silveira,2020-10-16,1226,Cash,No,,46532554,,cas,Friday,
1774,Mousinho da Silveira,2020-03-09,978,Credit Card,No,8513673805203881,93768418,Caixa Geral de Depósitos,cre,Monday,
1775,Mousinho da Silveira,2023-06-01,1408,Credit Card,No,2201483335401127,28360308,Caixa Geral de Depósitos,cre,Thursday,
1776,Mousinho da Silveira,2023-07-05,1304,Cash,No,,70906761,,cas,Wednesday,
1777,Mousinho da Silveira,2021-08-18,1142,Cash,No,,95076716,,cas,Wednesday,
1778,Mousinho da Silveira,2019-08-15,996,Cash,No,,48886804,,cas,Thursday,
1779,Mousinho da Silveira,2019-02-27,1413,Cash,No,,30326456,,cas,Wednesday,
1780,Mousinho da Silveira,2020-01-08,1529,Cash,No,,19916053,,cas,Wednesday,
1781,Mousinho da Silveira,2021-12-30,1598,Credit Card,No,4909703425197018,15891368,Millennium BCP,cre,Thursday,
1782,Mousinho da Silveira,2021-10-30,1300,Cash,No,,74215319,,cas,Saturday,
1783,Mousinho da Silveira,2019-12-23,1552,Cash,No,,52602216,,cas,Monday,
1784,Mousinho da Silveira,2021-10-14,925,Check,No,,75480293,Millennium BCP,che,Thursday,7030
1785,Mousinho da Silveira,2021-08-21,1136,Check,No,,39106573,Caixa Geral de Depósitos,che,Saturday,2383
1786,Mousinho da Silveira,2021-04-10,1218,Cash,No,,69351021,,cas,Saturday,
1787,Mousinho da Silveira,2020-04-15,948,Credit Card,No,8331955897990359,71771703,Millennium BCP,cre,Wednesday,
1788,Mousinho da Silveira,2020-07-08,1320,Check,No,,09412460,Caixa Geral de Depósitos,che,Wednesday,2527
1789,Mousinho da Silveira,2023-12-25,1301,Cash,No,,38953376,,cas,Monday,
1790,Mousinho da Silveira,2021-09-18,1165,Credit Card,No,7677600643459731,73033249,Caixa Geral de Depósitos,cre,Saturday,
1791,Mousinho da Silveira,2022-10-11,1362,Cash,No,,74510484,,cas,Tuesday,
1792,Mousinho da Silveira,2023-08-11,1446,Credit Card,No,7318156054270799,59476111,Millennium BCP,cre,Friday,
1793,Mousinho da Silveira,2021-04-18,1489,Cash,No,,75456572,,cas,Sunday,
1794,Mousinho da Silveira,2021-06-14,1478,Cash,No,,69348540,,cas,Monday,
1795,Mousinho da Silveira,2022-10-31,1108,Check,Yes,,84685606,Caixa Geral de Depósitos,che,Monday,3981
1796,Mousinho da Silveira,2023-10-02,1565,Check,No,,13826870,Caixa Geral de Depósitos,che,Monday,8220
1797,Mousinho da Silveira,2023-07-29,1367,Cash,No,,70399626,,cas,Saturday,
1798,Mousinho da Silveira,2019-10-31,1408,Cash,No,,71107351,,cas,Thursday,
1799,Mousinho da Silveira,2019-04-24,1467,Check,No,,20682432,Millennium BCP,che,Wednesday,4155
1800,Mousinho da Silveira,2022-06-02,1147,Credit Card,No,3993446060694306,95235786,Caixa Geral de Depósitos,cre,Thursday,
1801,Mousinho da Silveira,2022-12-12,1043,Check,No,,28537006,Caixa Geral de Depósitos,che,Monday,5158
1802,Mousinho da Silveira,2021-07-23,1469,Cash,No,,75311980,,cas,Friday,
1803,Mousinho da Silveira,2020-01-07,1070,Cash,No,,42805376,,cas,Tuesday,
1804,Mousinho da Silveira,2022-11-04,1209,Credit Card,No,0786887860203922,13170195,Caixa Geral de Depósitos,cre,Friday,
1805,Mousinho da Silveira,2023-12-28,1324,Credit Card,No,9287987287314249,56291796,Caixa Geral de Depósitos,cre,Thursday,
1806,Mousinho da Silveira,2020-04-07,1017,Cash,Yes,,32888070,,cas,Tuesday,
1807,Mousinho da Silveira,2018-09-09,1231,Credit Card,No,2874512022017545,41648792,Millennium BCP,cre,Sunday,
1808,Mousinho da Silveira,2018-11-22,1175,Cash,No,,75015269,,cas,Thursday,
1809,Mousinho da Silveira,2021-02-02,1158,Cash,No,,03607854,,cas,Tuesday,
1810,Mousinho da Silveira,2022-09-14,1455,Credit Card,No,9587238368060145,79232671,Caixa Geral de Depósitos,cre,Wednesday,
1811,Mousinho da Silveira,2022-09-27,1579,Check,No,,19701501,Caixa Geral de Depósitos,che,Tuesday,9132
1812,Mousinho da Silveira,2021-12-30,1394,Check,No,,92519201,Millennium BCP,che,Thursday,6780
1813,Mousinho da Silveira,2019-04-16,1143,Credit Card,No,9704937958291585,51163971,Caixa Geral de Depósitos,cre,Tuesday,
1814,Mousinho da Silveira,2021-12-14,1068,Credit Card,No,7574142487396262,59188312,Caixa Geral de Depósitos,cre,Tuesday,
1815,Mousinho da Silveira,2022-03-30,1488,Cash,No,,36772443,,cas,Wednesday,
1816,Mousinho da Silveira,2022-02-22,1213,Credit Card,No,5497872965715643,80299034,Millennium BCP,cre,Tuesday,
1817,Mousinho da Silveira,2022-03-05,1203,Credit Card,No,9600094091657376,24266225,Caixa Geral de Depósitos,cre,Saturday,
1818,Mousinho da Silveira,2021-11-29,1057,Credit Card,No,9309140152731172,26414756,Millennium BCP,cre,Monday,
1819,Mousinho da Silveira,2023-07-05,911,Check,Yes,,42933598,Caixa Geral de Depósitos,che,Wednesday,8346
1820,Mousinho da Silveira,2023-01-27,1213,Credit Card,No,8359667715390226,24736500,Millennium BCP,cre,Friday,
1821,Mousinho da Silveira,2019-05-21,1519,Check,Yes,,00647614,Caixa Geral de Depósitos,che,Tuesday,3386
1822,Mousinho da Silveira,2021-02-10,1415,Cash,No,,55404231,,cas,Wednesday,
1823,Mousinho da Silveira,2020-10-29,1534,Cash,No,,06754939,,cas,Thursday,
1824,Mousinho da Silveira,2019-09-07,1213,Credit Card,No,6904539252878357,33813307,Millennium BCP,cre,Saturday,
1825,Mousinho da Silveira,2020-02-19,1248,Credit Card,No,3023641224740985,37203350,Caixa Geral de Depósitos,cre,Wednesday,
1826,Mousinho da Silveira,2023-09-19,974,Cash,Yes,,32510715,,cas,Tuesday,
1827,Mousinho da Silveira,2023-11-22,1265,Cash,No,,70940422,,cas,Wednesday,
1828,Mousinho da Silveira,2023-08-08,1563,Check,No,,56411992,Caixa Geral de Depósitos,che,Tuesday,7099
1829,Mousinho da Silveira,2023-05-19,989,Credit Card,No,8078191350534941,97157557,Millennium BCP,cre,Friday,
1830,Mousinho da Silveira,2023-08-06,1301,Cash,No,,28246306,,cas,Sunday,
1831,Mousinho da Silveira,2019-04-04,1320,Credit Card,No,1856352007615042,05986856,Caixa Geral de Depósitos,cre,Thursday,
1832,Mousinho da Silveira,2021-03-01,979,Cash,No,,36080901,,cas,Monday,
1833,Mousinho da Silveira,2018-10-30,980,Cash,No,,61039278,,cas,Tuesday,
1834,Mousinho da Silveira,2021-07-10,1412,Check,Yes,,93046163,Millennium BCP,che,Saturday,7678
1835,Mousinho da Silveira,2021-06-06,1384,Check,No,,51856905,Millennium BCP,che,Sunday,7255
1836,Mousinho da Silveira,2020-06-15,1309,Check,No,,26728007,Millennium BCP,che,Monday,8999
1837,Mousinho da Silveira,2019-06-17,901,Check,No,,81472373,Caixa Geral de Depósitos,che,Monday,7880
1838,Mousinho da Silveira,2020-03-02,918,Cash,No,,08306978,,cas,Monday,
1839,Mousinho da Silveira,2022-11-04,1512,Check,No,,95145498,Millennium BCP,che,Friday,7744
1840,Mousinho da Silveira,2021-03-03,981,Cash,No,,49066886,,cas,Wednesday,
1841,Mousinho da Silveira,2021-02-06,1281,Credit Card,No,5711645605956343,18073920,Millennium BCP,cre,Saturday,
1842,Mousinho da Silveira,2019-05-03,1257,Check,No,,56533777,Millennium BCP,che,Friday,1301
1843,Mousinho da Silveira,2022-05-18,1104,Credit Card,No,8719261548720124,02545500,Caixa Geral de Depósitos,cre,Wednesday,
1844,Mousinho da Silveira,2020-03-28,1504,Credit Card,No,0998397673887246,16303438,Millennium BCP,cre,Saturday,
1845,Mousinho da Silveira,2022-11-29,1587,Credit Card,Yes,9143529493074179,96546628,Caixa Geral de Depósitos,cre,Tuesday,
1846,Mousinho da Silveira,2022-06-20,1099,Cash,Yes,,96225275,,cas,Monday,
1847,Mousinho da Silveira,2022-02-15,1313,Credit Card,Yes,2302340567712515,89041828,Millennium BCP,cre,Tuesday,
1848,Mousinho da Silveira,2020-06-20,971,Cash,No,,08123927,,cas,Saturday,
1849,Mousinho da Silveira,2021-07-15,1466,Cash,No,,79098636,,cas,Thursday,
1850,Mousinho da Silveira,2019-01-17,1234,Credit Card,No,9584442022482488,63137371,Caixa Geral de Depósitos,cre,Thursday,
1851,Mousinho da Silveira,2020-08-21,942,Credit Card,No,1802669141939606,10471891,Millennium BCP,cre,Friday,
1852,Mousinho da Silveira,2023-02-24,1494,Check,No,,56924768,Millennium BCP,che,Friday,5742
1853,Mousinho da Silveira,2018-12-08,946,Credit Card,No,4131811814051325,17904470,Caixa Geral de Depósitos,cre,Saturday,
1854,Mousinho da Silveira,2020-11-26,901,Check,No,,06714878,Millennium BCP,che,Thursday,2133
1855,Mousinho da Silveira,2018-09-14,1102,Credit Card,No,5645722757940740,33744999,Caixa Geral de Depósitos,cre,Friday,
1856,Mousinho da Silveira,2018-08-08,1518,Credit Card,No,1369412641060326,75318057,Caixa Geral de Depósitos,cre,Wednesday,
1857,Mousinho da Silveira,2019-12-08,989,Check,No,,10896546,Millennium BCP,che,Sunday,3715
1858,Mousinho da Silveira,2020-05-21,1131,Cash,Yes,,40047486,,cas,Thursday,
1859,Mousinho da Silveira,2021-03-08,1513,Cash,No,,69894848,,cas,Monday,
1860,Mousinho da Silveira,2018-12-21,1378,Credit Card,No,3610077017737594,93307811,Millennium BCP,cre,Friday,
1861,Mousinho da Silveira,2021-01-22,1009,Check,No,,60049021,Caixa Geral de Depósitos,che,Friday,5695
1862,Mousinho da Silveira,2020-03-24,988,Cash,No,,96743338,,cas,Tuesday,
1863,Mousinho da Silveira,2020-04-12,1579,Check,No,,55239170,Millennium BCP,che,Sunday,4836
1864,Mousinho da Silveira,2020-08-07,1149,Credit Card,No,0499926653619773,17394624,Caixa Geral de Depósitos,cre,Friday,
1865,Mousinho da Silveira,2022-08-09,1055,Credit Card,No,8586539276871413,49317967,Millennium BCP,cre,Tuesday,
1866,Mousinho da Silveira,2020-12-29,906,Cash,No,,17357921,,cas,Tuesday,
1867,Mousinho da Silveira,2023-07-09,1024,Cash,No,,06989354,,cas,Sunday,
1868,Mousinho da Silveira,2020-10-14,1209,Cash,No,,98970145,,cas,Wednesday,
1869,Mousinho da Silveira,2020-08-08,1397,Credit Card,No,3934271866925529,05092600,Millennium BCP,cre,Saturday,
1870,Mousinho da Silveira,2022-04-27,982,Credit Card,No,0156161973844981,21300882,Millennium BCP,cre,Wednesday,
1871,Mousinho da Silveira,2021-07-23,1210,Check,No,,99086723,Millennium BCP,che,Friday,2205
1872,Mousinho da Silveira,2018-12-04,1170,Check,No,,17736556,Millennium BCP,che,Tuesday,3269
1873,Mousinho da Silveira,2019-04-16,973,Check,No,,20631864,Millennium BCP,che,Tuesday,8875
1874,Mousinho da Silveira,2020-09-26,964,Check,No,,30236416,Millennium BCP,che,Saturday,7939
1875,Mousinho da Silveira,2021-06-03,1093,Cash,No,,99167640,,cas,Thursday,
1876,Mousinho da Silveira,2023-04-10,1149,Credit Card,No,9193252826712693,79499952,Millennium BCP,cre,Monday,
1877,Mousinho da Silveira,2020-05-03,1089,Check,No,,44484368,Caixa Geral de Depósitos,che,Sunday,9311
1878,Mousinho da Silveira,2019-03-20,1018,Credit Card,No,3306409805877155,59062787,Millennium BCP,cre,Wednesday,
1879,Mousinho da Silveira,2019-07-18,1264,Check,Yes,,20463721,Caixa Geral de Depósitos,che,Thursday,3925
1880,Mousinho da Silveira,2023-07-21,1306,Cash,No,,32358418,,cas,Friday,
1881,Mousinho da Silveira,2023-01-17,906,Credit Card,No,5999773793957955,19247411,Millennium BCP,cre,Tuesday,
1882,Mousinho da Silveira,2021-04-08,1591,Credit Card,No,7038625676112584,23300805,Caixa Geral de Depósitos,cre,Thursday,
1883,Mousinho da Silveira,2023-12-11,1155,Credit Card,No,8292482873210788,31273654,Caixa Geral de Depósitos,cre,Monday,
1884,Mousinho da Silveira,2019-06-02,1088,Credit Card,No,0197084287416279,63651295,Caixa Geral de Depósitos,cre,Sunday,
1885,Mousinho da Silveira,2020-06-10,993,Check,No,,05108194,Caixa Geral de Depósitos,che,Wednesday,3111
1886,Mousinho da Silveira,2019-04-21,1339,Credit Card,No,0036072235028303,42437539,Millennium BCP,cre,Sunday,
1887,Mousinho da Silveira,2021-01-07,1486,Credit Card,No,8091663166968740,33045441,Millennium BCP,cre,Thursday,
1888,Mousinho da Silveira,2020-10-06,1001,Cash,No,,97008445,,cas,Tuesday,
1889,Mousinho da Silveira,2021-09-05,928,Credit Card,No,1764296280924115,05096996,Millennium BCP,cre,Sunday,
1890,Mousinho da Silveira,2022-09-05,1099,Credit Card,No,2552322805883774,35404762,Caixa Geral de Depósitos,cre,Monday,
1891,Mousinho da Silveira,2022-10-07,1592,Credit Card,No,0111525586277888,26031748,Millennium BCP,cre,Friday,
1892,Mousinho da Silveira,2019-12-01,920,Cash,No,,58809718,,cas,Sunday,
1893,Mousinho da Silveira,2021-01-01,969,Cash,No,,22935545,,cas,Friday,
1894,Mousinho da Silveira,2021-12-04,1085,Credit Card,No,5967577991137983,04576274,Caixa Geral de Depósitos,cre,Saturday,
1895,Mousinho da Silveira,2022-11-18,1599,Credit Card,Yes,6089589701522133,68960083,Caixa Geral de Depósitos,cre,Friday,
1896,Mousinho da Silveira,2021-02-25,1343,Check,No,,28989930,Caixa Geral de Depósitos,che,Thursday,5600
1897,Mousinho da Silveira,2020-10-08,1008,Check,No,,39979927,Millennium BCP,che,Thursday,6379
1898,Mousinho da Silveira,2022-06-26,1303,Credit Card,No,3387885285898681,84397630,Millennium BCP,cre,Sunday,
1899,Mousinho da Silveira,2022-03-14,904,Cash,No,,94999445,,cas,Monday,
1900,Mousinho da Silveira,2021-03-05,1600,Check,No,,44107692,Caixa Geral de Depósitos,che,Friday,3219
1901,Mousinho da Silveira,2020-09-28,1555,Cash,No,,34759160,,cas,Monday,
1902,Mousinho da Silveira,2023-11-01,1165,Credit Card,No,8398590799658578,37568167,Caixa Geral de Depósitos,cre,Wednesday,
1903,Mousinho da Silveira,2023-03-15,1123,Cash,No,,73071776,,cas,Wednesday,
1904,Mousinho da Silveira,2019-02-09,1552,Credit Card,No,0078836922338540,33699952,Caixa Geral de Depósitos,cre,Saturday,
1905,Mousinho da Silveira,2022-05-28,944,Check,No,,12653273,Caixa Geral de Depósitos,che,Saturday,6423
1906,Mousinho da Silveira,2023-02-12,1021,Cash,No,,24903223,,cas,Sunday,
